ID,X_UTM,Y_UTM,LAND_USE
465132,786703,4529321,3
465134,786706,4558403,2
465140,786727,4601526,1
465141,786731,4514282,2
465143,786739,4572445,1
465144,786740,4543363,3
465146,786752,4615568,2
465149,786769,4586486,2
465151,786771,4528323,4
465153,786775,4557405,2
465159,786796,4600528,2
465161,786800,4513284,2
465162,786808,4571446,3
465163,786809,4542365,3
465165,786821,4614570,2
465168,786838,4585488,2
465169,786840,4527325,3
465171,786844,4556407,3
465172,786844,4628612,2
465178,786866,4599530,2
465180,786868,4512286,2
465181,786877,4570448,3
465182,786878,4541367,3
465184,786891,4613572,2
465187,786907,4584490,2
465188,786908,4526327,4
465190,786913,4555409,2
465191,786914,4627614,2
465197,786935,4598532,4
465199,786936,4511288,2
465200,786946,4540369,3
465201,786946,4569450,3
465203,786960,4612574,2
465206,786976,4583492,2
465207,786977,4525329,4
465209,786982,4554411,3
465211,786983,4626616,3
465214,787004,4510290,2
465215,787004,4597534,2
465218,787015,4539371,3
465219,787015,4568452,3
465222,787030,4611576,2
465224,787045,4524331,4
465225,787046,4582494,3
465227,787051,4553412,2
465229,787053,4625618,2
465232,787073,4509292,2
465233,787074,4596536,2
465236,787084,4538373,3
465237,787084,4567454,3
465240,787100,4610578,4
465242,787114,4523333,2
465243,787115,4581496,3
465245,787119,4552414,2
465247,787123,4624620,3
465249,787141,4508293,2
465251,787143,4595538,4
465254,787152,4537375,3
465255,787153,4566456,3
465258,787169,4609580,2
465260,787182,4522335,2
465261,787184,4580498,3
465263,787188,4551416,2
465265,787193,4623622,2
465267,787209,4507295,2
465268,787212,4594540,2
465272,787221,4536377,3
465273,787222,4565458,3
465276,787239,4608582,2
465278,787251,4521337,4
465279,787253,4579500,3
465281,787257,4550418,2
465282,787262,4622624,2
465285,787278,4506297,2
465286,787282,4593542,2
465289,787289,4535379,2
465291,787291,4564460,3
465294,787308,4607584,2
465295,787319,4520339,2
465297,787322,4578502,2
465299,787326,4549420,2
465300,787332,4621626,2
465303,787346,4505299,2
465304,787351,4592544,2
465307,787358,4534380,3
465308,787360,4563462,3
465312,787378,4606586,2
465313,787387,4519341,4
465316,787391,4577504,3
465317,787395,4548422,3
465318,787402,4620628,2
465320,787414,4504301,2
465322,787420,4591546,4
465325,787427,4533382,4
465326,787429,4562464,3
465330,787447,4605588,2
465331,787456,4518343,2
465334,787460,4576506,3
465335,787463,4547424,3
465336,787471,4619630,2
465338,787482,4503303,2
465340,787490,4590548,2
465342,787495,4532384,4
465344,787498,4561466,2
465348,787516,4604590,2
465349,787524,4517345,2
465352,787530,4575508,3
465353,787532,4546426,3
465354,787541,4618632,2
465356,787550,4502305,2
465358,787559,4589550,2
465360,787564,4531386,4
465362,787567,4560468,3
465367,787586,4603592,2
465368,787593,4516346,2
465370,787599,4574510,3
465372,787601,4545428,3
465373,787611,4617634,2
465375,787619,4501307,2
465377,787628,4588552,2
465378,787632,4530388,4
465380,787635,4559470,2
465386,787655,4602594,2
465387,787661,4515348,2
465389,787668,4573512,3
465390,787670,4544430,3
465392,787680,4616636,2
465395,787697,4587554,2
465397,787701,4529390,4
465399,787704,4558472,3
465405,787725,4601596,2
465406,787729,4514350,2
465408,787737,4572514,4
465409,787738,4543432,3
465411,787750,4615638,3
465414,787767,4586556,2
465416,787769,4528392,2
465418,787773,4557474,2
465424,787794,4600598,4
465426,787798,4513352,2
465427,787806,4571516,1
465428,787807,4542434,4
465430,787819,4614640,2
465433,787836,4585558,2
465434,787838,4527394,3
465436,787842,4556476,3
465437,787842,4628682,2
465443,787864,4599600,2
465445,787866,4512354,4
465446,787875,4570517,3
465447,787876,4541436,3
465449,787889,4613642,3
465452,787905,4584559,2
465453,787906,4526396,4
465455,787911,4555477,2
465456,787912,4627684,2
465461,787933,4598602,4
465463,787934,4511356,2
465464,787944,4540438,3
465465,787944,4569519,3
465467,787958,4612644,2
465470,787974,4583561,3
465471,787975,4525398,2
465473,787980,4554479,2
465474,787981,4626686,3
465478,788002,4597603,3
465480,788003,4510358,2
465482,788013,4539439,3
465483,788013,4568521,3
465486,788028,4611646,2
465488,788043,4524400,2
465489,788044,4582563,3
465491,788049,4553481,2
465493,788051,4625688,2
465496,788071,4509360,2
465497,788072,4596605,2
465500,788082,4538441,4
465501,788082,4567523,3
465504,788098,4610648,2
465506,788112,4523401,2
465507,788113,4581565,2
465509,788117,4552483,2
465511,788121,4624690,2
465513,788139,4508362,2
465515,788141,4595607,2
465518,788150,4537443,3
465519,788151,4566525,3
465522,788167,4609650,2
465524,788180,4522403,2
465525,788182,4580567,3
465527,788186,4551485,2
465529,788191,4623692,2
465531,788207,4507364,2
465532,788210,4594609,2
465536,788219,4536445,2
465537,788220,4565527,3
465540,788237,4608652,2
465542,788249,4521405,2
465543,788251,4579569,3
465545,788255,4550487,2
465546,788260,4622694,2
465549,788276,4506365,2
465550,788280,4593611,2
465553,788287,4535447,4
465555,788289,4564529,3
465558,788306,4607653,4
465559,788317,4520407,2
465561,788320,4578571,3
465563,788324,4549489,2
465564,788330,4621696,2
465567,788344,4505367,4
465568,788349,4592613,2
465571,788356,4534449,4
465572,788358,4563531,3
465576,788376,4606655,2
465577,788385,4519409,2
465580,788389,4577573,3
465581,788393,4548491,3
465582,788400,4620698,2
465584,788412,4504369,2
465586,788418,4591615,2
465589,788425,4533451,4
465590,788427,4562533,3
465594,788445,4605657,2
465595,788454,4518411,4
465598,788458,4576575,3
465599,788461,4547493,3
465600,788469,4619700,2
465602,788480,4503371,2
465604,788488,4590617,2
465606,788493,4532453,4
465608,788496,4561535,3
465613,788515,4604659,2
465614,788522,4517413,2
465617,788528,4575577,3
465618,788530,4546495,3
465619,788539,4618702,2
465621,788548,4502373,2
465623,788557,4589619,4
465625,788562,4531455,3
465627,788565,4560537,3
465632,788584,4603661,2
465633,788591,4516415,2
465635,788597,4574579,3
465637,788599,4545497,3
465638,788609,4617704,2
465640,788617,4501375,4
465642,788626,4588621,2
465643,788630,4530457,3
465645,788634,4559539,2
465651,788653,4602663,2
465652,788659,4515417,2
465654,788666,4573581,3
465655,788668,4544499,3
465657,788678,4616705,2
465659,788685,4500377,4
465661,788696,4587623,2
465662,788699,4529459,3
465663,788701,4630748,2
465664,788702,4558541,2
465670,788723,4601665,2
465671,788727,4514419,2
465673,788735,4572583,3
465674,788736,4543500,3
465676,788748,4615707,3
465677,788753,4499379,2
465679,788765,4586625,2
465681,788767,4528460,3
465682,788770,4629750,2
465683,788771,4557542,3
465689,788792,4600667,4
465691,788796,4513421,2
465692,788804,4571585,3
465693,788805,4542502,3
465695,788817,4614709,2
465698,788834,4585627,2
465699,788836,4527462,3
465701,788840,4556544,2
465702,788840,4628752,2
465708,788862,4599669,1
465709,788864,4512422,2
465710,788873,4570586,3
465711,788874,4541504,3
465713,788887,4613711,2
465716,788903,4584629,2
465717,788904,4526464,2
465719,788909,4555546,2
465720,788910,4627754,4
465725,788931,4598671,2
465727,788932,4511424,2
465728,788942,4540506,3
465729,788942,4569588,3
465732,788957,4612713,2
465734,788972,4583631,3
465735,788973,4525466,2
465737,788978,4554548,3
465739,788980,4626756,2
465742,789000,4597673,2
465744,789001,4510426,2
465746,789011,4539508,3
465747,789011,4568590,3
465750,789026,4611715,2
465752,789041,4524468,2
465753,789042,4582633,3
465754,789047,4553550,2
465757,789049,4625758,2
465760,789069,4509428,2
465761,789070,4596675,2
465764,789080,4538510,3
465765,789080,4567592,3
465768,789096,4610717,2
465770,789110,4523470,2
465771,789111,4581634,2
465773,789116,4552552,2
465775,789119,4624760,2
465777,789137,4508430,2
465779,789139,4595677,4
465782,789148,4537512,3
465783,789149,4566594,3
465786,789165,4609719,2
465788,789178,4522472,2
465789,789180,4580636,3
465791,789184,4551554,2
465793,789189,4623762,2
465795,789205,4507432,2
465797,789209,4594679,4
465800,789217,4536514,3
465801,789218,4565596,3
465804,789235,4608721,2
465806,789247,4521474,2
465807,789249,4579638,3
465809,789253,4550556,1
465810,789258,4622763,2
465813,789274,4506434,2
465814,789278,4593681,4
465817,789286,4535516,3
465819,789287,4564598,3
465822,789304,4607723,2
465823,789315,4520476,2
465825,789318,4578640,3
465827,789322,4549558,2
465828,789328,4621765,2
465831,789342,4505436,2
465832,789347,4592683,4
465835,789354,4534518,3
465836,789356,4563600,3
465840,789374,4606725,2
465841,789384,4519478,2
465844,789387,4577642,3
465845,789391,4548560,3
465846,789398,4620767,2
465848,789410,4504438,2
465850,789417,4591684,4
465853,789423,4533520,4
465854,789425,4562602,3
465858,789443,4605727,2
465859,789452,4518479,2
465862,789457,4576644,3
465863,789460,4547562,3
465864,789467,4619769,2
465866,789478,4503439,2
465868,789486,4590686,4
465870,789491,4532521,4
465872,789494,4561604,3
465877,789513,4604729,2
465878,789520,4517481,2
465880,789526,4575646,3
465882,789528,4546563,3
465883,789537,4618771,2
465885,789547,4502441,4
465887,789555,4589688,4
465888,789559,4632814,2
465889,789560,4531523,3
465891,789563,4560606,2
465896,789582,4603731,2
465897,789589,4516483,2
465899,789595,4574648,3
465901,789597,4545565,3
465902,789607,4617773,2
465904,789615,4501443,4
465906,789624,4588690,4
465907,789628,4530525,2
465908,789629,4631816,2
465909,789632,4559608,2
465915,789652,4602733,2
465916,789657,4515485,2
465918,789664,4573650,3
465919,789666,4544567,3
465921,789676,4616775,3
465923,789683,4500445,3
465925,789694,4587692,2
465926,789697,4529527,2
465927,789699,4630818,2
465928,789701,4558609,2
465934,789721,4601735,2
465935,789725,4514487,2
465936,789733,4572652,2
465937,789734,4543569,3
465939,789746,4615777,2
465940,789751,4499447,4
465942,789763,4586694,2
465944,789766,4528529,2
465945,789768,4629820,2
465946,789769,4557611,2
465952,789790,4600736,2
465953,789794,4513489,2
465954,789802,4571654,3
465955,789803,4542571,2
465957,789815,4614779,2
465960,789832,4585696,2
465961,789834,4527531,2
465963,789838,4556613,3
465964,789838,4628822,2
465970,789860,4599738,2
465971,789862,4512491,2
465972,789871,4570656,3
465973,789872,4541573,3
465975,789885,4613781,2
465978,789901,4584698,2
465979,789903,4526533,2
465981,789907,4555615,3
465982,789908,4627823,4
465987,789929,4598740,3
465989,789930,4511493,3
465990,789940,4569657,3
465991,789941,4540575,3
465993,789955,4612783,2
465996,789971,4525535,2
465997,789971,4583700,2
465999,789976,4554617,2
466001,789978,4626825,2
466005,789999,4510494,2
466006,789999,4597742,2
466008,790009,4539577,3
466009,790009,4568659,3
466012,790024,4611785,2
466014,790040,4524537,2
466015,790040,4582702,2
466016,790045,4553619,3
466019,790047,4625827,2
466022,790067,4509496,2
466023,790068,4596744,2
466026,790078,4538579,2
466027,790078,4567661,3
466030,790094,4610787,2
466032,790108,4523538,2
466033,790109,4581704,3
466035,790114,4552621,2
466037,790117,4624829,2
466039,790135,4508498,2
466041,790137,4595746,4
466044,790146,4537581,3
466045,790147,4566663,3
466048,790163,4609789,2
466050,790176,4522540,2
466051,790178,4580706,3
466053,790182,4551623,2
466055,790187,4623831,2
466057,790204,4507500,2
466058,790207,4594748,4
466062,790215,4536582,3
466063,790216,4565665,3
466066,790233,4608791,2
466068,790245,4521542,2
466069,790247,4579707,3
466071,790251,4550625,2
466072,790256,4622833,2
466075,790272,4506502,2
466076,790276,4593750,2
466079,790284,4535584,3
466081,790285,4564667,3
466084,790302,4607792,2
466085,790313,4520544,2
466087,790316,4578709,3
466089,790320,4549627,3
466090,790326,4621835,2
466093,790340,4505504,2
466094,790345,4592752,4
466097,790352,4534586,3
466098,790354,4563669,3
466102,790372,4606794,2
466103,790382,4519546,2
466106,790386,4577711,3
466107,790389,4548628,3
466108,790396,4620837,3
466110,790408,4504506,2
466112,790415,4591754,4
466115,790421,4533588,3
466116,790423,4562671,3
466120,790441,4605796,2
466121,790450,4518548,2
466124,790455,4576713,3
466125,790458,4547630,3
466126,790465,4619839,3
466128,790477,4503508,4
466130,790484,4590756,2
466131,790487,4633882,2
466132,790489,4532590,3
466134,790492,4561673,3
466139,790511,4604798,1
466140,790518,4517550,2
466142,790524,4575715,3
466144,790526,4546632,3
466145,790535,4618841,2
466147,790545,4502509,4
466149,790553,4589758,2
466150,790557,4632884,2
466151,790558,4531592,2
466153,790561,4560675,2
466158,790580,4603800,4
466159,790587,4516552,2
466160,790593,4574717,3
466162,790595,4545634,3
466163,790605,4617843,2
466165,790613,4501511,4
466167,790622,4588759,3
466168,790627,4530594,2
466169,790627,4631886,2
466170,790630,4559676,3
466176,790650,4602802,4
466177,790655,4515553,2
466178,790662,4573719,4
466179,790664,4544636,3
466181,790674,4616845,2
466183,790681,4500513,2
466185,790692,4587761,2
466186,790695,4529596,2
466187,790697,4630887,2
466188,790699,4558678,2
466194,790719,4601804,2
466195,790724,4514555,2
466196,790731,4572721,2
466197,790733,4543638,3
466199,790744,4615847,2
466200,790749,4499515,2
466202,790761,4586763,2
466204,790764,4528597,2
466205,790766,4629889,3
466206,790768,4557680,3
466212,790788,4600806,3
466213,790792,4513557,2
466214,790800,4571723,1
466215,790801,4542640,3
466217,790814,4614849,2
466218,790817,4498517,2
466220,790830,4585765,2
466221,790832,4527599,2
466223,790836,4556682,3
466224,790836,4628891,2
466230,790858,4599808,2
466231,790860,4512559,2
466232,790869,4570725,3
466233,790870,4541642,3
466235,790883,4613850,2
466238,790899,4584767,2
466239,790901,4526601,1
466241,790905,4555684,3
466242,790906,4627893,2
466247,790927,4598810,2
466249,790929,4511561,2
466250,790938,4569726,3
466251,790939,4540644,3
466253,790953,4612852,2
466254,790954,4496521,2
466256,790969,4525603,2
466257,790969,4583769,2
466259,790974,4554686,3
466261,790976,4626895,2
466265,790997,4510563,2
466266,790997,4597812,2
466268,791007,4539645,3
466269,791007,4568728,3
466272,791022,4611854,2
466274,791038,4524605,2
466275,791038,4582771,2
466276,791043,4553688,2
466279,791045,4625897,2
466282,791065,4509565,2
466283,791066,4596814,2
466286,791076,4538647,3
466287,791076,4567730,3
466290,791092,4610856,3
466292,791106,4523607,2
466293,791107,4581773,2
466295,791112,4552690,2
466297,791115,4624899,2
466299,791133,4508567,2
466301,791135,4595815,4
466304,791145,4537649,3
466305,791145,4566732,3
466308,791161,4609858,2
466310,791175,4522609,2
466311,791176,4580775,3
466313,791181,4551692,3
466315,791185,4623901,2
466317,791202,4507568,2
466318,791205,4594817,4
466322,791213,4536651,3
466323,791214,4565734,3
466326,791231,4608860,2
466328,791243,4521611,2
466329,791245,4579777,3
466331,791249,4550693,3
466332,791255,4622903,2
466335,791270,4506570,2
466336,791274,4593819,2
466339,791282,4535653,3
466341,791283,4564736,3
466344,791300,4607862,2
466345,791311,4520612,2
466347,791314,4578778,3
466349,791318,4549695,3
466350,791324,4621905,2
466353,791338,4505572,2
466354,791343,4592821,2
466357,791350,4534655,3
466358,791352,4563738,2
466362,791370,4606864,2
466363,791380,4519614,2
466365,791384,4577780,3
466366,791387,4548697,3
466367,791394,4620907,2
466369,791406,4504574,2
466371,791413,4591823,2
466372,791415,4634950,2
466374,791419,4533657,2
466375,791421,4562740,1
466379,791439,4605866,2
466380,791448,4518616,2
466382,791453,4576782,3
466383,791456,4547699,3
466384,791464,4619909,2
466386,791475,4503576,4
466388,791482,4590825,4
466389,791485,4633951,2
466391,791488,4532659,2
466392,791490,4561742,3
466397,791509,4604868,2
466398,791517,4517618,2
466399,791522,4575784,3
466401,791524,4546701,2
466402,791533,4618911,4
466404,791543,4502578,4
466406,791551,4589827,3
466407,791555,4632953,2
466408,791556,4531660,2
466410,791559,4560743,2
466415,791578,4603870,2
466416,791585,4516620,2
466417,791591,4574786,3
466419,791593,4545703,3
466420,791603,4617912,2
466422,791611,4501580,2
466424,791621,4588829,3
466425,791625,4530662,2
466426,791625,4631955,2
466427,791628,4559745,3
466433,791648,4602871,1
466434,791653,4515622,2
466435,791660,4573788,2
466436,791662,4544705,3
466438,791672,4616914,2
466440,791679,4500581,2
466442,791690,4587831,2
466443,791693,4529664,3
466444,791695,4630957,2
466445,791697,4558747,3
466451,791717,4601873,2
466452,791722,4514624,2
466453,791729,4572790,2
466454,791731,4543707,3
466456,791742,4615916,4
466457,791747,4499583,1
466459,791759,4586833,2
466461,791762,4528666,2
466462,791764,4629959,2
466463,791766,4557749,3
466469,791787,4600875,2
466470,791790,4513626,2
466471,791798,4571792,2
466472,791799,4542708,3
466474,791812,4614918,2
466475,791816,4498585,2
466477,791828,4585834,2
466478,791830,4527668,2
466480,791834,4628961,2
466481,791835,4556751,3
466487,791856,4599877,2
466488,791858,4512627,2
466489,791867,4570794,3
466490,791868,4541710,3
466492,791881,4613920,2
466493,791884,4497587,2
466495,791898,4584836,2
466496,791899,4526670,2
466498,791903,4555753,3
466499,791904,4627963,2
466504,791925,4598879,2
466506,791927,4511629,2
466507,791936,4569796,3
466508,791937,4540712,3
466510,791951,4612922,2
466511,791952,4496589,2
466513,791967,4525672,2
466514,791967,4583838,3
466516,791972,4554755,2
466518,791974,4626965,2
466522,791995,4510631,2
466523,791995,4597881,2
466525,792005,4539714,3
466526,792005,4568797,3
466528,792020,4495591,2
466529,792020,4611924,2
466531,792036,4524673,2
